epsilon,gamma,case,horizon,true_value,model_value,absolute_value_gap,finite_horizon_bound,gap_to_bound_ratio,reward_lipschitz,empirical_dynamics_lipschitz,max_rollout_state_error
0.002,0.97,6,40,-4.770545043828598,-5.185560834555428,0.41501579072683015,1.8697568138333152,0.22196244327409517,2.1044181973542013,1.016659607207284,0.055712288203815775
0.002,0.98,6,40,-5.675614082274818,-6.1988621723556205,0.523248090080803,2.412317187649781,0.2169068366132157,2.1044181973542013,1.016659607207284,0.055712288203815775
0.002,0.99,6,40,-6.816843816187937,-7.480812673788657,0.6639688576007199,3.133835468333153,0.2118710009858547,2.1044181973542013,1.016659607207284,0.055712288203815775
0.002,0.8,7,40,-0.10514539115772285,-0.10089980751788845,0.004245583639834405,0.027173878566940396,0.15623767617036313,0.679421045501002,1.0003405320296566,0.0769122254149923
0.002,0.9,7,40,-0.1794897872314903,-0.16718610520377614,0.012303682027714175,0.11274615790294346,0.10912728430449659,0.679421045501002,1.0003405320296566,0.0769122254149923
0.002,0.95,7,40,-0.2671759441651925,-0.24370209685357883,0.0234738473116137,0.31138226423956455,0.07538594842239922,0.679421045501002,1.0003405320296566,0.0769122254149923
0.002,0.97,7,40,-0.32577556659335777,-0.29474221035289433,0.03103335624046344,0.4975875537503493,0.06236762958913068,0.679421045501002,1.0003405320296566,0.0769122254149923
0.002,0.98,7,40,-0.3635224633086611,-0.3277018034856423,0.0358206598230188,0.6366255042676826,0.05626645427004012,0.679421045501002,1.0003405320296566,0.0769122254149923
0.002,0.99,7,40,-0.40879111495474874,-0.3673509797628379,0.04144013519191081,0.8204723531542195,0.05050765578218276,0.679421045501002,1.0003405320296566,0.0769122254149923
0.002,0.8,8,40,-0.17306707200396973,-0.1724368046813061,0.0006302673226636357,0.04066035359630649,0.015500783119625602,1.002566851954957,1.003815017312367,0.08010700734530683
0.002,0.9,8,40,-0.2916199420958808,-0.2931164232838157,0.0014964811879348838,0.1708807065173814,0.008757461380127585,1.002566851954957,1.003815017312367,0.08010700734530683
0.002,0.95,8,40,-0.4358573655041555,-0.4485659911469038,0.012708625642748328,0.4763048879519398,0.026681703178386564,1.002566851954957,1.003815017312367,0.08010700734530683
0.002,0.97,8,40,-0.5354766786325532,-0.5615140204994963,0.026037341866943065,0.7639081751567929,0.03408438699009717,1.002566851954957,1.003815017312367,0.08010700734530683
0.002,0.98,8,40,-0.6008443541664082,-0.6377325509450641,0.036888196778655846,0.9790558884628279,0.03767731465930139,1.002566851954957,1.003815017312367,0.08010700734530683
0.002,0.99,8,40,-0.6803138186847725,-0.7323250666276623,0.052011247942889804,1.2638778022430792,0.04115211759442435,1.002566851954957,1.003815017312367,0.08010700734530683
0.002,0.8,9,40,-0.07418232061214665,-0.07732128693016843,0.0031389663180217825,0.0376156051381766,0.08344851309692217,0.975078833099476,0.9911035696563254,0.06547043347804159
0.002,0.9,9,40,-0.12652430925704392,-0.13953542960879525,0.013011120351751337,0.15108510152318994,0.08611782512357297,0.975078833099476,0.9911035696563254,0.06547043347804159
0.002,0.95,9,40,-0.1951102953592634,-0.23216661850798412,0.037056323148720705,0.4075977705623321,0.09091394954785173,0.975078833099476,0.9911035696563254,0.06547043347804159
0.002,0.97,9,40,-0.245549099094173,-0.3057783144665108,0.06022921537233783,0.6452874170480443,0.09333703677016457,0.975078833099476,0.9911035696563254,0.06547043347804159
0.002,0.98,9,40,-0.279779160931772,-0.3575274132972001,0.0777482523654281,0.8219261727194723,0.09459274439234092,0.975078833099476,0.9911035696563254,0.06547043347804159
0.002,0.99,9,40,-0.3224225209714593,-0.4235278540267062,0.10110533305524688,1.0547801771680851,0.09585441141555999,0.975078833099476,0.9911035696563254,0.06547043347804159
0.004,0.8,0,40,-0.21231116990201349,-0.19359956324237385,0.01871160665963964,0.07331221865353998,0.25523176086195454,0.9125080535130603,1.0014359113772233,0.15439585955389223
0.004,0.9,0,40,-0.4085865844526507,-0.3404259568258551,0.06816062762679564,0.3053983905366231,0.22318594248983734,0.9125080535130603,1.0014359113772233,0.15439585955389223
0.004,0.95,0,40,-0.6870978494771773,-0.519102917236121,0.16799493224105633,0.8458820973932134,0.1986032483235815,0.9125080535130603,1.0014359113772233,0.15439585955389223
0.004,0.97,0,40,-0.8957426218950294,-0.6403973031692978,0.25534531872573163,1.353257777742319,0.18868934132544354,0.9125080535130603,1.0014359113772233,0.15439585955389223
0.004,0.98,0,40,-1.0376149246436042,-0.7189677919928578,0.3186471326507464,1.7323303005855262,0.18394132605256858,0.9125080535130603,1.0014359113772233,0.15439585955389223
0.004,0.99,0,40,-1.2141879788446195,-0.8134722074130322,0.4007157714315873,2.2337556316000895,0.17939105144842796,0.9125080535130603,1.0014359113772233,0.15439585955389223
0.004,0.8,1,40,-0.2078806364165956,-0.23151292752495312,0.023632291108357517,0.08194726525921373,0.288384133791462,1.0450073963462003,0.9952997394638502,0.141478671913427
0.004,0.9,1,40,-0.40439094549719173,-0.50382436176545,0.09943341626825825,0.33393784738392707,0.29776024804382245,1.0450073963462003,0.9952997394638502,0.141478671913427
0.004,0.95,1,40,-0.7000215424708716,-0.9772760153758552,0.2772544729049836,0.9103745385950763,0.30454989803740884,1.0450073963462003,0.9952997394638502,0.141478671913427
0.004,0.97,1,40,-0.931728553281784,-1.3765599647872377,0.4448314115054537,1.4472923918477507,0.3073542112230271,1.0450073963462003,0.9952997394638502,0.141478671913427
0.004,0.98,1,40,-1.0930205935805768,-1.6632813602097305,0.5702607666291537,1.8471540393036388,0.30872399079620727,1.0450073963462003,0.9952997394638502,0.141478671913427
0.004,0.99,1,40,-1.2971632799208983,-2.0335476795141267,0.7363843995932284,2.3749933985872116,0.31005745112019006,1.0450073963462003,0.9952997394638502,0.141478671913427
0.004,0.8,2,40,-0.1926548079577949,-0.2086663645284736,0.01601155657067868,0.06832900872274268,0.23433029206743608,0.8842779404665237,0.99149765862297,0.12825265365491925
0.004,0.9,2,40,-0.32594342747374316,-0.3843095788530094,0.05836615137926626,0.27481443673077205,0.21238386190186193,0.8842779404665237,0.99149765862297,0.12825265365491925
0.004,0.95,2,40,-0.4954379637483884,-0.643647415199314,0.14820945145092562,0.7421142368860149,0.1997124486828702,0.8842779404665237,0.99149765862297,0.12825265365491925
0.004,0.97,2,40,-0.6167229596310776,-0.8460636938788656,0.229340734247788,1.1753322714654288,0.19512842437470146,0.8842779404665237,0.99149765862297,0.12825265365491925
0.004,0.98,2,40,-0.6977684219981136,-0.9867797864542941,0.2890113644561805,1.4973415233818321,0.1930163292362531,0.8842779404665237,0.99149765862297,0.12825265365491925
0.004,0.99,2,40,-0.7975714039984719,-1.1647237605818976,0.3671523565834257,1.921884162808054,0.1910377137646951,0.8842779404665237,0.99149765862297,0.12825265365491925
0.004,0.8,3,40,-0.0368406203086425,-0.043052431676790584,0.006211811368148086,0.04501076486364257,0.13800723864538625,0.5727049807128524,0.9958715486607302,0.14418349495655602
0.004,0.9,3,40,-0.06448645270746081,-0.09484654603510628,0.03036009332764547,0.18378881999235264,0.16519009877156152,0.5727049807128524,0.9958715486607302,0.14418349495655602
0.004,0.95,3,40,-0.10333928539466948,-0.19662793933839345,0.09328865394372397,0.5017683205947191,0.18591977634848275,0.5727049807128524,0.9958715486607302,0.14418349495655602
0.004,0.97,3,40,-0.13290046130135336,-0.28770579881496416,0.1548053375136108,0.798160472035799,0.19395264854292046,0.5727049807128524,0.9958715486607302,0.14418349495655602
0.004,0.98,3,40,-0.15320423571522623,-0.35465115657657126,0.20144692086134502,1.0189591217650533,0.19769872663036397,0.5727049807128524,0.9958715486607302,0.14418349495655602
0.004,0.99,3,40,-0.17866382304774606,-0.44235180099425503,0.263687977946509,1.3104805122166552,0.2012147265742131,0.5727049807128524,0.9958715486607302,0.14418349495655602
0.004,0.8,4,40,-0.3411326398633364,-0.321359321518387,0.019773318344949442,0.10917691531018173,0.18111263071292694,1.3325284407011107,1.0062956904602398,0.16634810437074973
0.004,0.9,4,40,-0.5997409469903723,-0.5304534285037853,0.06928751848658699,0.463152869750583,0.1495996743448868,1.3325284407011107,1.0062956904602398,0.16634810437074973
0.004,0.95,4,40,-0.9494348373507802,-0.7814349410915408,0.1679998962592394,1.2996581357374417,0.12926468248814849,1.3325284407011107,1.0062956904602398,0.16634810437074973
0.004,0.97,4,40,-1.2076625229983002,-0.9531738430786345,0.25448867991966573,2.0899294819149197,0.12176902719535199,1.3325284407011107,1.0062956904602398,0.16634810437074973
0.004,0.98,4,40,-1.3826868441549587,-1.0653692399023302,0.31731760425262845,2.681898595842784,0.11831827077448158,1.3325284407011107,1.0062956904602398,0.16634810437074973
0.004,0.99,4,40,-1.6003188585819024,-1.2013651744763976,0.3989536841055048,3.466243942066765,0.1150968283748739,1.3325284407011107,1.0062956904602398,0.16634810437074973
0.004,0.8,5,40,-0.965710925718111,-1.0113776389781077,0.045666713259996716,0.18983306842695066,0.24056247754099622,2.1329345934869886,1.025825655339951,0.12356907644635644
0.004,0.9,5,40,-2.0278661130108366,-2.2264733947382425,0.19860728172740583,0.8727991704187357,0.2275520972735591,2.1329345934869886,1.025825655339951,0.12356907644635644
0.004,0.95,5,40,-3.630987957223706,-4.166994776051679,0.536006818827973,2.5917249147059396,0.2068147031293979,2.1329345934869886,1.025825655339951,0.12356907644635644
0.004,0.97,5,40,-4.864442645247102,-5.705305643571094,0.8408629983239919,4.259892756174055,0.19739064958977928,2.1329345934869886,1.025825655339951,0.12356907644635644
0.004,0.98,5,40,-5.71231498772687,-6.77677923970075,1.06446425197388,5.523224481847789,0.19272514732513002,2.1329345934869886,1.025825655339951,0.12356907644635644
0.004,0.99,5,40,-6.77493826155914,-8.131438029318968,1.3564997677598276,7.208872162377306,0.18817087294727222,2.1329345934869886,1.025825655339951,0.12356907644635644
0.004,0.8,6,40,-0.8017827542340737,-0.8481999418910362,0.046417187656962455,0.18575475884267156,0.24988424493757574,2.174375743712289,1.01635308883064,0.10867687142484458
0.004,0.9,6,40,-1.8194463456401142,-2.0229644189364677,0.20351807329635352,0.8201091548192221,0.2481597383719187,2.174375743712289,1.01635308883064,0.10867687142484458
0.004,0.95,6,40,-3.4672188485104583,-4.011176893572484,0.543958045062026,2.367389565601411,0.2297712438061875,2.174375743712289,1.01635308883064,0.10867687142484458
0.004,0.97,6,40,-4.770545043828598,-5.618103315098236,0.8475582712696381,3.8491644817213126,0.22019279126534427,2.174375743712289,1.01635308883064,0.10867687142484458
0.004,0.98,6,40,-5.675614082274818,-6.744450060014313,1.0688359777394956,4.965296613921714,0.21526125443194874,2.174375743712289,1.01635308883064,0.10867687142484458
0.004,0.99,6,40,-6.816843816187937,-8.173433041210748,1.3565892250228107,6.449409774082318,0.21034315891578445,2.174375743712289,1.01635308883064,0.10867687142484458
0.004,0.8,7,40,-0.10514539115772285,-0.09733626662550923,0.007809124532213621,0.05438280604295447,0.14359546887017108,0.679421045501002,1.000502494058247,0.1545728329381925
0.004,0.9,7,40,-0.1794897872314903,-0.16003331367928092,0.01945647355220939,0.2257709750263519,0.08617792233894742,0.679421045501002,1.000502494058247,0.1545728329381925
0.004,0.95,7,40,-0.2671759441651925,-0.23922425434091563,0.0279516898242769,0.6237989136576295,0.04480881452707709,0.679421045501002,1.000502494058247,0.1545728329381925
0.004,0.97,7,40,-0.32577556659335777,-0.2971417720098823,0.02863379458347548,0.9969956480599818,0.028720079810973055,0.679421045501002,1.000502494058247,0.1545728329381925
0.004,0.98,7,40,-0.3635224633086611,-0.3365466662385783,0.026975797070082796,1.2756823566010493,0.021146170855539295,0.679421045501002,1.000502494058247,0.1545728329381925
0.004,0.99,7,40,-0.40879111495474874,-0.38581557994644705,0.022975535008301684,1.644203884616204,0.013973653281852402,0.679421045501002,1.000502494058247,0.1545728329381925
0.004,0.8,8,40,-0.17306707200396973,-0.17256663971102182,0.000500432292947911,0.08129133557020993,0.006156034827545628,1.002566851954957,1.0037254370647875,0.16038923717559916
0.004,0.9,8,40,-0.2916199420958808,-0.3005397264870195,0.008919784391138663,0.3415234876935006,0.026117630887933837,1.002566851954957,1.0037254370647875,0.16038923717559916
0.004,0.95,8,40,-0.4358573655041555,-0.48337692213723327,0.047519556633077775,0.9517180114098441,0.049930290341656816,1.002566851954957,1.0037254370647875,0.16038923717559916
0.004,0.97,8,40,-0.5354766786325532,-0.6265737339047882,0.091097055272235,1.5262416052390995,0.05968717859579239,1.002566851954957,1.0037254370647875,0.16038923717559916
0.004,0.98,8,40,-0.6008443541664082,-0.7268223926411708,0.12597803847476252,1.9560055058082344,0.06440576884915647,1.002566851954957,1.0037254370647875,0.16038923717559916
0.004,0.99,8,40,-0.6803138186847725,-0.8544300940933629,0.17411627540859043,2.5249281916081583,0.06895890187581676,1.002566851954957,1.0037254370647875,0.16038923717559916
0.004,0.8,9,40,-0.07418232061214665,-0.08108404788330868,0.006901727271162034,0.07516604744807358,0.09181974449208473,0.975078833099476,0.9908779166575469,0.13068099862429874
0.004,0.9,9,40,-0.12652430925704392,-0.1568963556509667,0.030372046393922797,0.30167791941059463,0.1006770613283942,0.975078833099476,0.9908779166575469,0.13068099862429874
0.004,0.95,9,40,-0.1951102953592634,-0.2844931833092741,0.08938288795001068,0.8134167650837378,0.10988572130156314,0.975078833099476,0.9908779166575469,0.13068099862429874
0.004,0.97,9,40,-0.245549099094173,-0.39240150642864535,0.14685240733447236,1.2874732519029952,0.11406249187500554,0.975078833099476,0.9908779166575469,0.13068099862429874
0.004,0.98,9,40,-0.279779160931772,-0.47024109854828433,0.1904619376165123,1.6397278050778705,0.11615460628690583,0.975078833099476,0.9908779166575469,0.13068099862429874
0.004,0.99,9,40,-0.3224225209714593,-0.5711550080489963,0.24873248707753703,2.1040535312907727,0.1182158549573343,0.975078833099476,0.9908779166575469,0.13068099862429874
0.008,0.8,0,40,-0.21231116990201349,-0.1773316609914956,0.034979508910517876,0.14627870139531993,0.23912920047044536,0.9125080535130603,1.0008444821331133,0.3064693808525317
0.008,0.9,0,40,-0.4085865844526507,-0.28894515586121616,0.11964142859143456,0.6080369963764634,0.19676669233027905,0.9125080535130603,1.0008444821331133,0.3064693808525317
0.008,0.95,0,40,-0.6870978494771773,-0.4093401829406382,0.27775766653653916,1.6814985944942757,0.16518459631545337,0.9125080535130603,1.0008444821331133,0.3064693808525317
0.008,0.97,0,40,-0.8957426218950294,-0.48563810746307223,0.41010451443195717,2.6884349860512313,0.1525439583102279,0.9125080535130603,1.0008444821331133,0.3064693808525317
0.008,0.98,0,40,-1.0376149246436042,-0.5335674323667764,0.5040474922768278,3.440505985991571,0.1465038846986801,0.9125080535130603,1.0008444821331133,0.3064693808525317
0.008,0.99,0,40,-1.2141879788446195,-0.5900659588458215,0.624122019998798,4.4351225942169,0.14072260839251904,0.9125080535130603,1.0008444821331133,0.3064693808525317
0.008,0.8,1,40,-0.2078806364165956,-0.2578360834574752,0.04995544704087962,0.2170815257997287,0.2301229773323348,1.385053315299825,0.9951293575485858,0.2766148000624452
0.008,0.9,1,40,-0.40439094549719173,-0.6224409783288885,0.21805003283169672,0.8840872171632497,0.2466385992225392,1.385053315299825,0.9951293575485858,0.2766148000624452
0.008,0.95,1,40,-0.7000215424708716,-1.322119250376561,0.6220977079056895,2.409142158471286,0.25822374396554487,1.385053315299825,0.9951293575485858,0.2766148000624452
0.008,0.97,1,40,-0.931728553281784,-1.938196550717176,1.0064679974353918,3.8293409330274355,0.26283060585041434,1.385053315299825,0.9951293575485858,0.2766148000624452
0.008,0.98,1,40,-1.0930205935805768,-2.3882250751033967,1.2952044815228199,4.886920446798968,0.2650349019639157,1.385053315299825,0.9951293575485858,0.2766148000624452
0.008,0.99,1,40,-1.2971632799208983,-2.9756356372220982,1.6784723573012,6.282905164659758,0.2671490836344806,1.385053315299825,0.9951293575485858,0.2766148000624452
0.008,0.8,2,40,-0.1926548079577949,-0.22699981654754184,0.03434500858974693,0.16295157690810885,0.2107681879575468,1.0544109979516274,0.991499044397424,0.25470150374253403
0.008,0.9,2,40,-0.32594342747374316,-0.45769058187352557,0.1317471543997824,0.6553827955262875,0.20102321162395848,1.0544109979516274,0.991499044397424,0.25470150374253403
0.008,0.95,2,40,-0.4954379637483884,-0.8424250230879416,0.34698705933955326,1.7698144589837983,0.19605843854320648,1.0544109979516274,0.991499044397424,0.25470150374253403
0.008,0.97,2,40,-0.6167229596310776,-1.1615641894775248,0.5448412298464472,2.802968581008007,0.19438007030764176,1.0544109979516274,0.991499044397424,0.25470150374253403
0.008,0.98,2,40,-0.6977684219981136,-1.3891906482878744,0.6914222262897608,3.5709084901214156,0.19362641977595219,1.0544109979516274,0.991499044397424,0.25470150374253403
0.008,0.99,2,40,-0.7975714039984719,-1.681845402704595,0.8842739987061231,4.583374374260422,0.19293078123229035,1.0544109979516274,0.991499044397424,0.25470150374253403
0.008,0.8,3,40,-0.0368406203086425,-0.05177302460964191,0.01493240430099941,0.13879363857824764,0.1075870944371919,0.8851149588688485,0.9952553635302783,0.28541225166628714
0.008,0.9,3,40,-0.06448645270746081,-0.14337456830335008,0.07888811559588926,0.5655008570650573,0.13950131924700812,0.8851149588688485,0.9952553635302783,0.28541225166628714
0.008,0.95,3,40,-0.10333928539466948,-0.355405384307269,0.2520660989125995,1.541483797228908,0.1635217310527255,0.8851149588688485,0.9952553635302783,0.28541225166628714
0.008,0.97,3,40,-0.13290046130135336,-0.5568529741393088,0.42395251283795543,2.450505669218247,0.17300613426991315,0.8851149588688485,0.9952553635302783,0.28541225166628714
0.008,0.98,3,40,-0.15320423571522623,-0.7082965479562534,0.5550923122410272,3.1274708566401306,0.17748920379624822,0.8851149588688485,0.9952553635302783,0.28541225166628714
0.008,0.99,3,40,-0.17866382304774606,-0.9094655679900713,0.7308017449423252,4.0210890512213435,0.1817422433657259,0.8851149588688485,0.9952553635302783,0.28541225166628714
0.008,0.8,4,40,-0.3411326398633364,-0.30421617571158766,0.03691646415174876,0.21780646558613892,0.16949204906476434,1.3325284407011107,1.0056786824052821,0.32857438056096633
0.008,0.9,4,40,-0.5997409469903723,-0.47963429291351206,0.12010665407686022,0.9218159064952033,0.13029353608521746,1.3325284407011107,1.0056786824052821,0.32857438056096633
0.008,0.95,4,40,-0.9494348373507802,-0.6787289887718161,0.27070584857896407,2.5823794435182315,0.1048280682602378,1.3325284407011107,1.0056786824052821,0.32857438056096633
0.008,0.97,4,40,-1.2076625229983002,-0.8119058119216636,0.3957567110766367,4.149884824862641,0.09536570959887687,1.3325284407011107,1.0056786824052821,0.32857438056096633
0.008,0.98,4,40,-1.3826868441549587,-0.8982845653704047,0.484402278784554,5.323665709724297,0.09099036363228755,1.3325284407011107,1.0056786824052821,0.32857438056096633
0.008,0.99,4,40,-1.6003188585819024,-1.0026215624038026,0.5976972961780997,6.878565917571503,0.08689271911333496,1.3325284407011107,1.0056786824052821,0.32857438056096633
0.008,0.8,5,40,-0.965710925718111,-1.0599573121965755,0.0942463864784645,0.39973094022688244,0.2357745598200915,2.2457546649662774,1.0258158019795804,0.2327596727033604
0.008,0.9,5,40,-2.0278661130108366,-2.4416039715736066,0.41373785856277,1.8377703088532016,0.22513034222483935,2.2457546649662774,1.0258158019795804,0.2327596727033604
0.008,0.95,5,40,-3.630987957223706,-4.751505692409194,1.120517735185488,5.456984200448002,0.20533644482487176,2.2457546649662774,1.0258158019795804,0.2327596727033604
0.008,0.97,5,40,-4.864442645247102,-6.623955639507901,1.759512994260799,8.969277594197377,0.19617109357827278,2.2457546649662774,1.0258158019795804,0.2327596727033604
0.008,0.98,5,40,-5.71231498772687,-7.940587139718337,2.228272151991467,11.629181672176507,0.19161040000972188,2.2457546649662774,1.0258158019795804,0.2327596727033604
0.008,0.99,5,40,-6.77493826155914,-9.615491162497696,2.8405529009385555,15.178245447997673,0.18714632799097894,2.2457546649662774,1.0258158019795804,0.2327596727033604
0.008,0.8,6,40,-0.8017827542340737,-0.8974159028247537,0.09563314859067995,0.39720903118557155,0.24076277496822884,2.3324758141179607,1.0155735010205817,0.20675354977035287
0.008,0.9,6,40,-1.8194463456401142,-2.241416333274866,0.4219699876347518,1.7480664130287484,0.24139242335972513,2.3324758141179607,1.0155735010205817,0.20675354977035287
0.008,0.95,6,40,-3.4672188485104583,-4.597890341030554,1.1306714925200954,5.034722252053345,0.2245747502871615,2.3324758141179607,1.0155735010205817,0.20675354977035287
0.008,0.97,6,40,-4.770545043828598,-6.5339909526230775,1.7634459087944796,8.178856165843689,0.21561033389472398,2.3324758141179607,1.0155735010205817,0.20675354977035287
0.008,0.98,6,40,-5.675614082274818,-7.900552621020982,2.224938538746165,10.546107748252005,0.2109724831054323,2.3324758141179607,1.0155735010205817,0.20675354977035287
0.008,0.99,6,40,-6.816843816187937,-9.642204519693532,2.825360703505595,13.692945078415951,0.20633696310950536,2.3324758141179607,1.0155735010205817,0.20675354977035287
0.008,0.8,7,40,-0.10514539115772285,-0.09230360667143787,0.01284178448628498,0.1426632085896684,0.0900146899346758,0.8903029286821521,1.0007461671562194,0.30960757557012475
0.008,0.9,7,40,-0.1794897872314903,-0.16215131145017905,0.017338475781311258,0.5927953854781705,0.029248668606496334,0.8903029286821521,1.0007461671562194,0.30960757557012475
0.008,0.95,7,40,-0.2671759441651925,-0.292158455184248,0.024982511019055464,1.638925108177294,0.01524322917161199,0.8903029286821521,1.0007461671562194,0.30960757557012475
0.008,0.97,7,40,-0.32577556659335777,-0.41168177722047306,0.08590621062711529,2.620099155197267,0.03278738915537241,0.8903029286821521,1.0007461671562194,0.30960757557012475
0.008,0.98,7,40,-0.3635224633086611,-0.5013442959983604,0.13782183268969928,3.3528904658830063,0.04110537880437528,0.8903029286821521,1.0007461671562194,0.30960757557012475
0.008,0.99,7,40,-0.40879111495474874,-0.620665653572786,0.2118745386180373,4.32197735757379,0.04902259338465771,0.8903029286821521,1.0007461671562194,0.30960757557012475
0.008,0.8,8,40,-0.17306707200396973,-0.17514110760541038,0.002074035601440649,0.17817796881436843,0.011640247193531803,1.0987943371439262,1.0037121180027393,0.3193233660894049
0.008,0.9,8,40,-0.2916199420958808,-0.3337419398030644,0.042121997707183556,0.7485290986995186,0.05627302636646402,1.0987943371439262,1.0037121180027393,0.3193233660894049
0.008,0.95,8,40,-0.4358573655041555,-0.6219266758826664,0.18606931037851088,2.0858395494881883,0.08920595566622923,1.0987943371439262,1.0037121180027393,0.3193233660894049
0.008,0.97,8,40,-0.5354766786325532,-0.8786179063233157,0.3431412276907625,3.3449511944372694,0.10258482343820569,1.0987943371439262,1.0037121180027393,0.3193233660894049
0.008,0.98,8,40,-0.6008443541664082,-1.068228351812261,0.4673839976458528,4.286804376084452,0.10902853422781081,1.0987943371439262,1.0037121180027393,0.3193233660894049
0.008,0.99,8,40,-0.6803138186847725,-1.3179517886808925,0.63763796999612,5.533626626927368,0.11522966997688068,1.0987943371439262,1.0037121180027393,0.3193233660894049
0.008,0.8,9,40,-0.07418232061214665,-0.09047495304204407,0.016292632429897425,0.14991698914583523,0.10867769238647387,0.975078833099476,0.9901565960879741,0.25962483988595825
0.008,0.9,9,40,-0.12652430925704392,-0.20451460449636408,0.07799029523932016,0.6002276879057071,0.12993451786844604,0.975078833099476,0.9901565960879741,0.25962483988595825
0.008,0.95,9,40,-0.1951102953592634,-0.43410976166714565,0.23899946630788224,1.6155456504005818,0.14793730294691534,0.975078833099476,0.9901565960879741,0.25962483988595825
0.008,0.97,9,40,-0.245549099094173,-0.6431472590551389,0.3975981599609659,2.5552734620571944,0.15559906439167118,0.975078833099476,0.9901565960879741,0.25962483988595825
0.008,0.98,9,40,-0.279779160931772,-0.7981955034089394,0.5184163424771674,3.2532996425433915,0.15935093580002227,0.975078833099476,0.9901565960879741,0.25962483988595825
0.008,0.99,9,40,-0.3224225209714593,-1.0026411584031139,0.6802186374316546,4.17319228928971,0.1629971950196021,0.975078833099476,0.9901565960879741,0.25962483988595825
0.016,0.8,0,40,-0.21231116990201349,-0.15243457088822274,0.05987659901379075,0.38979559537906566,0.1536102504071714,1.218409592083954,1.000306387401076,0.607382142067593
0.016,0.9,0,40,-0.4085865844526507,-0.24210432773814813,0.1664822567145026,1.6170857161626904,0.10295202972268001,1.218409592083954,1.000306387401076,0.607382142067593
0.016,0.95,0,40,-0.6870978494771773,-0.3955583102514199,0.2915395392257574,4.465666806583734,0.06528466001895632,1.218409592083954,1.000306387401076,0.607382142067593
0.016,0.97,0,40,-0.8957426218950294,-0.5380512667336779,0.35769135516135153,7.135864070594097,0.050125864453521164,1.218409592083954,1.000306387401076,0.607382142067593
0.016,0.98,0,40,-1.0376149246436042,-0.646336207816855,0.3912787168267492,9.12964242711028,0.04285805495129309,1.218409592083954,1.000306387401076,0.607382142067593
0.016,0.99,0,40,-1.2141879788446195,-0.7919770999892858,0.4222108788553337,11.765941643485696,0.03588415544191433,1.218409592083954,1.000306387401076,0.607382142067593
0.016,0.8,1,40,-0.2078806364165956,-0.3184288737163524,0.11054823729975682,0.638879455199972,0.17303457858909355,2.0405345739762684,0.9948272939266583,0.5239684502670651
0.016,0.9,1,40,-0.40439094549719173,-0.9144424288385673,0.5100514833413756,2.599159699355336,0.19623706979909028,2.0405345739762684,0.9948272939266583,0.5239684502670651
0.016,0.95,1,40,-0.7000215424708716,-2.199857967732419,1.4998364252615473,7.0773235291678045,0.2119214162077323,2.0405345739762684,0.9948272939266583,0.5239684502670651
0.016,0.97,1,40,-0.931728553281784,-3.38306583457939,2.4513372812976058,11.246014428504461,0.21797386948787636,2.0405345739762684,0.9948272939266583,0.5239684502670651
0.016,0.98,1,40,-1.0930205935805768,-4.261827283284866,3.1688066897042892,14.34983270904137,0.22082534019422578,2.0405345739762684,0.9948272939266583,0.5239684502670651
0.016,0.99,1,40,-1.2971632799208983,-5.420490638010069,4.1233273580891705,18.446406110622963,0.22353011927426983,2.0405345739762684,0.9948272939266583,0.5239684502670651
0.016,0.8,2,40,-0.1926548079577949,-0.270514464704375,0.0778596567465801,0.4866727186096694,0.15998360657858574,1.574540204783619,0.9915018039685578,0.4964866504180909
0.016,0.9,2,40,-0.32594342747374316,-0.6479438563782592,0.3220004289045161,1.9573908068698633,0.16450492552350288,1.574540204783619,0.9915018039685578,0.4964866504180909
0.016,0.95,2,40,-0.4954379637483884,-1.3852972867393307,0.8898593229909424,5.28583009471795,0.16834807533449958,1.574540204783619,0.9915018039685578,0.4964866504180909
0.016,0.97,2,40,-0.6167229596310776,-2.0396190334914586,1.422896073860381,8.371530646394095,0.1699684482996274,1.574540204783619,0.9915018039685578,0.4964866504180909
0.016,0.98,2,40,-0.6977684219981136,-2.518891667901491,1.8211232459033773,10.665124451600384,0.17075499251488843,1.574540204783619,0.9915018039685578,0.4964866504180909
0.016,0.99,2,40,-0.7975714039984719,-3.145428324968002,2.34785692096953,13.689042759872674,0.17151359391263735,1.574540204783619,0.9915018039685578,0.4964866504180909
0.016,0.8,3,40,-0.0368406203086425,-0.07680055752650863,0.039959937217866136,0.4766850092686906,0.0838288103063508,1.5226228353952922,0.9948061301303649,0.5552727379596407
0.016,0.9,3,40,-0.06448645270746081,-0.296088233368067,0.2316017806606062,1.939159238047916,0.11943412181753142,1.5226228353952922,0.9948061301303649,0.5552727379596407
0.016,0.95,3,40,-0.10333928539466948,-0.8752401423731313,0.7719008569784618,5.279908264436721,0.1461958841553492,1.5226228353952922,0.9948061301303649,0.5552727379596407
0.016,0.97,3,40,-0.13290046130135336,-1.4493705280836477,1.3164700667822944,8.389705632421604,0.1569149293742632,1.5226228353952922,0.9948061301303649,0.5552727379596407
0.016,0.98,3,40,-0.15320423571522623,-1.8877317072769928,1.7345274715617665,10.705094668866554,0.16202822349682375,1.5226228353952922,0.9948061301303649,0.5552727379596407
